entity,period,statement,category_l1,category_l2,statement_line_code,line_label,line_order,dbt_kes,client_kes,difference,difference_pct,status,reason,note,client_as_stated_kes
ZARIB,2026-05,SFP,EQUITY AND LIABILITIES,Equity,retained_earnings,Retained earnings,450,1189689872.0,1189689872.0,0.0,0.0,tie,,,-1189689872.0
ZARIB,2026-05,SFP,EQUITY AND LIABILITIES,Equity,net_profit,Net Profit (derived),460,405080334.91,405080335.31,-0.4,-0.0,tie,,,-405080335.31
ZARIB,2026-05,SFP,EQUITY AND LIABILITIES,Equity,non_controlling_interests,Non-controlling interests,470,0.0,0.0,0.0,,tie,,,0.0
ZARIB,2026-05,SFP,EQUITY AND LIABILITIES,Current Liabilities,trade_and_other_payables,Trade and other payables,480,43830280.98,43830280.98,0.0,0.0,tie,,,-43830280.98
ZARIB,2026-05,SFP,EQUITY AND LIABILITIES,Current Liabilities,deferred_revenue,Deferred Revenue,490,0.0,0.0,0.0,,tie,,,0.0
ZARIB,2026-05,SFP,EQUITY AND LIABILITIES,Current Liabilities,premium_payable,Premium payable,500,1638966451.51,1638966451.51,0.0,0.0,tie,,,-1638966451.51
ZARIB,2026-05,SFP,EQUITY AND LIABILITIES,Current Liabilities,borrowings,Borrowings,510,0.0,0.0,0.0,,tie,,,0.0
ZARIB,2026-06,SCI,INCOME,Revenue,actuarial_fees,Actuarial Fees,10,0.0,0.0,0.0,,tie,,,0.0
ZARIB,2026-06,SCI,INCOME,Revenue,insurance_commissions,Insurance Commissions,40,952898664.32,952898664.32,0.0,0.0,tie,,,-952898664.32
ZARIB,2026-06,SCI,INCOME,Revenue,saas_income,SAAS (Software as a Service),50,0.0,0.0,0.0,,tie,,,0.0
ZARIB,2026-06,SCI,INCOME,Other income,other_income,Other Income,70,25919547.54,25919547.54,-0.0,-0.0,tie,,,-25919547.54
ZARIB,2026-06,SCI,EXPENSES,Operating expenses,personnel_costs,Personnel Costs,80,285912620.75,285912620.75,0.0,0.0,tie,,,285912620.75
ZARIB,2026-06,SCI,EXPENSES,Operating expenses,travelling,Travelling,90,7154514.23,7154514.23,0.0,0.0,tie,,,7154514.23
ZARIB,2026-06,SCI,EXPENSES,Operating expenses,entertainment,Entertainment,100,9919669.39,9919669.39,0.0,0.0,tie,,,9919669.39
ZARIB,2026-06,SCI,EXPENSES,Operating expenses,it_costs,IT Costs,110,23452894.92,23452894.92,0.0,0.0,tie,,,23452894.92
ZARIB,2026-06,SCI,EXPENSES,Operating expenses,communications,Communications,120,2723424.85,2723424.85,0.0,0.0,tie,,,2723424.85
ZARIB,2026-06,SCI,EXPENSES,Operating expenses,printing_stationery,Printing & Stationery,130,1635826.16,1635826.16,0.0,0.0,tie,,,1635826.16
ZARIB,2026-06,SCI,EXPENSES,Operating expenses,premises,Premises,140,20380340.53,20380340.53,-0.0,-0.0,tie,,,20380340.53
ZARIB,2026-06,SCI,EXPENSES,Operating expenses,advertising_pr,Advertising & PR,150,3372640.28,3372640.28,-0.0,-0.0,tie,,,3372640.28
ZARIB,2026-06,SCI,EXPENSES,Operating expenses,insurance,Insurance,160,9322117.06,9322117.06,0.0,0.0,tie,,,9322117.06
ZARIB,2026-06,SCI,EXPENSES,Operating expenses,professional_fees,Professional Fees,170,8665140.72,8665140.72,0.0,0.0,tie,,,8665140.72
ZARIB,2026-06,SCI,EXPENSES,Operating expenses,depreciation,Depreciation,180,12598771.8,12598771.79,0.01,0.0,tie,,,12598771.79
ZARIB,2026-06,SCI,EXPENSES,Operating expenses,motor_vehicle_expenses,Motor Vehicle Expenses,190,5422844.94,5422844.94,0.0,0.0,tie,,,5422844.94
ZARIB,2026-06,SCI,EXPENSES,Operating expenses,general_expenses,General Expenses,200,11652775.6,11652775.6,0.0,0.0,tie,,,11652775.6
ZARIB,2026-06,SCI,EXPENSES,Operating expenses,management_expense,Management Expense,210,0.0,0.0,0.0,,tie,,,0.0
ZARIB,2026-06,SCI,EXPENSES,Finance costs,finance_costs,Finance cost,220,1982510.64,1982510.64,0.0,0.0,tie,,,1982510.64
ZARIB,2026-06,SCI,EXPENSES,Taxation,taxation,Taxation,230,177398957.9,177398957.89,0.01,0.0,tie,,,177398957.89
ZARIB,2026-06,SFP,ASSETS,Non-Current Assets,ppe,"Property, Plant and Equipment",240,63000806.82,63000806.82,0.0,0.0,tie,,,63000806.82
ZARIB,2026-06,SFP,ASSETS,Non-Current Assets,computer_software,Intangible - computer software,250,21719407.96,21719407.96,-0.0,-0.0,tie,,,21719407.96
ZARIB,2026-06,SFP,ASSETS,Non-Current Assets,goodwill,Intangible - goodwill,260,0.0,0.0,0.0,,tie,,,0.0
ZARIB,2026-06,SFP,ASSETS,Non-Current Assets,investment_in_associate,Investment in associate,270,0.0,0.0,0.0,,tie,,,0.0
ZARIB,2026-06,SFP,ASSETS,Non-Current Assets,investment_unquoted_equity,Investment in unquoted equity securities,280,0.0,0.0,0.0,,tie,,,0.0
ZARIB,2026-06,SFP,ASSETS,Non-Current Assets,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,290,1060688.0,1060688.0,0.0,0.0,tie,,,1060688.0
ZARIB,2026-06,SFP,ASSETS,Non-Current Assets,deferred_tax,Deferred tax,310,33970530.5,33970530.5,0.0,0.0,tie,,,33970530.5
ZARIB,2026-06,SFP,ASSETS,Current Assets,trade_receivables,Trade Receivables (Debtors),320,395626418.05,395626418.06,-0.01,-0.0,tie,,,395626418.06
ZARIB,2026-06,SFP,ASSETS,Current Assets,premium_receivables,Premium Receivables,330,1278748697.53,1278748697.52,0.01,0.0,tie,,,1278748697.52
ZARIB,2026-06,SFP,ASSETS,Current Assets,other_receivables,Other Receivables,340,-4029445.34,-4029445.34,-0.0,0.0,tie,,,-4029445.34
ZARIB,2026-06,SFP,ASSETS,Current Assets,due_from_to_related_parties,Due from/to related parties,350,384776366.61,384776366.61,0.0,0.0,tie,,,384776366.61
ZARIB,2026-06,SFP,ASSETS,Current Assets,office_cash,Cash - Office Cash,360,8375746.25,8375746.24,0.01,0.0,tie,,,8375746.24
ZARIB,2026-06,SFP,ASSETS,Current Assets,client_cash,Cash - Client Cash,370,247110290.47,247110290.47,0.0,0.0,tie,,,247110290.47
ZARIB,2026-06,SFP,ASSETS,Current Assets,deposits,Cash - Deposits,380,571246225.04,571246225.04,0.0,0.0,tie,,,571246225.04
ZARIB,2026-06,SFP,ASSETS,Current Assets,placements,Cash - Placements,390,122824131.6,122824131.6,0.0,0.0,tie,,,122824131.6
ZARIB,2026-06,SFP,ASSETS,Current Assets,tax_recoverable,Tax recoverable,400,24057293.0,24057293.0,0.0,0.0,tie,,,24057293.0
ZARIB,2026-06,SFP,EQUITY AND LIABILITIES,Equity,share_capital,Share capital,420,33360000.0,33360000.0,0.0,0.0,tie,,,-33360000.0
ZARIB,2026-06,SFP,EQUITY AND LIABILITIES,Equity,translation_reserve,Translation reserve,430,758850.95,758850.95,0.0,0.0,tie,,,-758850.95
ZARIB,2026-06,SFP,EQUITY AND LIABILITIES,Equity,proposed_dividend,Proposed dividend,440,0.0,0.0,0.0,,tie,,,0.0
ZARIB,2026-06,SFP,EQUITY AND LIABILITIES,Equity,retained_earnings,Retained earnings,450,1189689872.0,1189689872.0,0.0,0.0,tie,,,-1189689872.0
ZARIB,2026-06,SFP,EQUITY AND LIABILITIES,Equity,net_profit,Net Profit (derived),460,397223162.09,397223162.11,-0.02,-0.0,tie,,,-397223162.11
ZARIB,2026-06,SFP,EQUITY AND LIABILITIES,Equity,non_controlling_interests,Non-controlling interests,470,0.0,0.0,0.0,,tie,,,0.0
ZARIB,2026-06,SFP,EQUITY AND LIABILITIES,Current Liabilities,trade_and_other_payables,Trade and other payables,480,34291136.75,34291136.75,0.0,0.0,tie,,,-34291136.75
ZARIB,2026-06,SFP,EQUITY AND LIABILITIES,Current Liabilities,deferred_revenue,Deferred Revenue,490,0.0,0.0,0.0,,tie,,,0.0
ZARIB,2026-06,SFP,EQUITY AND LIABILITIES,Current Liabilities,premium_payable,Premium payable,500,1493164134.29,1493164134.29,0.0,0.0,tie,,,-1493164134.29
ZARIB,2026-06,SFP,EQUITY AND LIABILITIES,Current Liabilities,borrowings,Borrowings,510,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-02,SCI,INCOME,Revenue,actuarial_fees,Actuarial Fees,10,2081397.27,2081397.27,-0.0,-0.0,tie,,,-2081397.27
ZATL,2026-02,SCI,INCOME,Revenue,insurance_commissions,Insurance Commissions,40,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-02,SCI,INCOME,Revenue,saas_income,SAAS (Software as a Service),50,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-02,SCI,INCOME,Other income,other_income,Other Income,70,2433.75,2433.75,-0.0,-0.0,tie,,,-2433.75
ZATL,2026-02,SCI,EXPENSES,Operating expenses,personnel_costs,Personnel Costs,80,1071285.43,1071285.43,0.0,0.0,tie,,,1071285.43
ZATL,2026-02,SCI,EXPENSES,Operating expenses,travelling,Travelling,90,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-02,SCI,EXPENSES,Operating expenses,entertainment,Entertainment,100,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-02,SCI,EXPENSES,Operating expenses,it_costs,IT Costs,110,1386.65,1386.65,-0.0,-0.0,tie,,,1386.65
ZATL,2026-02,SCI,EXPENSES,Operating expenses,communications,Communications,120,69838.34,69838.34,0.0,0.0,tie,,,69838.34
ZATL,2026-02,SCI,EXPENSES,Operating expenses,printing_stationery,Printing & Stationery,130,63158.15,63158.15,0.0,0.0,tie,,,63158.15
ZATL,2026-02,SCI,EXPENSES,Operating expenses,premises,Premises,140,163057.35,163057.36,-0.01,-0.0,tie,,,163057.36
ZATL,2026-02,SCI,EXPENSES,Operating expenses,advertising_pr,Advertising & PR,150,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-02,SCI,EXPENSES,Operating expenses,insurance,Insurance,160,68002.29,68002.29,0.0,0.0,tie,,,68002.29
ZATL,2026-02,SCI,EXPENSES,Operating expenses,professional_fees,Professional Fees,170,63259.37,63259.37,-0.0,-0.0,tie,,,63259.37
ZATL,2026-02,SCI,EXPENSES,Operating expenses,depreciation,Depreciation,180,22512.19,22512.19,0.0,0.0,tie,,,22512.19
ZATL,2026-02,SCI,EXPENSES,Operating expenses,motor_vehicle_expenses,Motor Vehicle Expenses,190,11639.72,11639.72,0.0,0.0,tie,,,11639.72
ZATL,2026-02,SCI,EXPENSES,Operating expenses,general_expenses,General Expenses,200,107194.67,107194.66,0.01,0.0,tie,,,107194.66
ZATL,2026-02,SCI,EXPENSES,Operating expenses,management_expense,Management Expense,210,221872.86,221872.86,0.0,0.0,tie,,,221872.86
ZATL,2026-02,SCI,EXPENSES,Finance costs,finance_costs,Finance cost,220,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-02,SCI,EXPENSES,Taxation,taxation,Taxation,230,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-02,SFP,ASSETS,Non-Current Assets,ppe,"Property, Plant and Equipment",240,326333.43,326333.43,0.0,0.0,tie,,,326333.43
ZATL,2026-02,SFP,ASSETS,Non-Current Assets,computer_software,Intangible - computer software,250,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-02,SFP,ASSETS,Non-Current Assets,goodwill,Intangible - goodwill,260,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-02,SFP,ASSETS,Non-Current Assets,investment_in_associate,Investment in associate,270,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-02,SFP,ASSETS,Non-Current Assets,investment_unquoted_equity,Investment in unquoted equity securities,280,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-02,SFP,ASSETS,Non-Current Assets,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,290,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-02,SFP,ASSETS,Non-Current Assets,deferred_tax,Deferred tax,310,-22547.07,-22547.07,0.0,-0.0,tie,,,-22547.07
ZATL,2026-02,SFP,ASSETS,Current Assets,trade_receivables,Trade Receivables (Debtors),320,2822421.22,2822421.22,-0.0,-0.0,tie,,,2822421.22
ZATL,2026-02,SFP,ASSETS,Current Assets,premium_receivables,Premium Receivables,330,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-02,SFP,ASSETS,Current Assets,other_receivables,Other Receivables,340,180388.99,180388.99,0.0,0.0,tie,,,180388.99
ZATL,2026-02,SFP,ASSETS,Current Assets,due_from_to_related_parties,Due from/to related parties,350,3063456.01,3063456.01,-0.0,-0.0,tie,,,3063456.01
ZATL,2026-02,SFP,ASSETS,Current Assets,office_cash,Cash - Office Cash,360,937508.35,937508.35,0.0,0.0,tie,,,937508.35
ZATL,2026-02,SFP,ASSETS,Current Assets,deposits,Cash - Deposits,380,505050.51,505050.51,0.0,0.0,tie,,,505050.51
ZATL,2026-02,SFP,ASSETS,Current Assets,placements,Cash - Placements,390,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-02,SFP,ASSETS,Current Assets,tax_recoverable,Tax recoverable,400,1340434.93,1340434.93,-0.0,-0.0,tie,,,1340434.93
ZATL,2026-02,SFP,EQUITY AND LIABILITIES,Equity,share_capital,Share capital,420,5070419.24,5070419.24,0.0,0.0,tie,,,-5070419.24
ZATL,2026-02,SFP,EQUITY AND LIABILITIES,Equity,translation_reserve,Translation reserve,430,10081096.06,10080649.45,446.61,0.0,DIFFERENCE,rounding / FX,,-10080649.45
ZATL,2026-02,SFP,EQUITY AND LIABILITIES,Equity,proposed_dividend,Proposed dividend,440,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-02,SFP,EQUITY AND LIABILITIES,Equity,retained_earnings,Retained earnings,450,-7609520.82,-7609520.82,0.0,-0.0,tie,,,7609520.82
ZATL,2026-02,SFP,EQUITY AND LIABILITIES,Equity,net_profit,Net Profit (derived),460,220623.99,220623.99,0.0,0.0,tie,,,-220623.99
ZATL,2026-02,SFP,EQUITY AND LIABILITIES,Equity,non_controlling_interests,Non-controlling interests,470,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-02,SFP,EQUITY AND LIABILITIES,Current Liabilities,trade_and_other_payables,Trade and other payables,480,1390874.5,1390874.5,0.0,0.0,tie,,,-1390874.5
ZATL,2026-02,SFP,EQUITY AND LIABILITIES,Current Liabilities,premium_payable,Premium payable,500,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-02,SFP,EQUITY AND LIABILITIES,Current Liabilities,borrowings,Borrowings,510,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-03,SCI,INCOME,Revenue,actuarial_fees,Actuarial Fees,10,5034807.5,5034807.51,-0.01,-0.0,tie,,,-5034807.51
ZATL,2026-03,SCI,INCOME,Revenue,insurance_commissions,Insurance Commissions,40,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-03,SCI,INCOME,Revenue,saas_income,SAAS (Software as a Service),50,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-03,SCI,INCOME,Other income,other_income,Other Income,70,5693.42,5693.42,-0.0,-0.0,tie,,,-5693.42
ZATL,2026-03,SCI,EXPENSES,Operating expenses,personnel_costs,Personnel Costs,80,1410088.38,1410088.38,0.0,0.0,tie,,,1410088.38
ZATL,2026-03,SCI,EXPENSES,Operating expenses,travelling,Travelling,90,149850.35,149850.35,0.0,0.0,tie,,,149850.35
ZATL,2026-03,SCI,EXPENSES,Operating expenses,entertainment,Entertainment,100,8155.29,8155.29,0.0,0.0,tie,,,8155.29
ZATL,2026-03,SCI,EXPENSES,Operating expenses,it_costs,IT Costs,110,2075.43,2075.43,0.0,0.0,tie,,,2075.43
ZATL,2026-03,SCI,EXPENSES,Operating expenses,communications,Communications,120,69686.1,69686.1,-0.0,-0.0,tie,,,69686.1
ZATL,2026-03,SCI,EXPENSES,Operating expenses,printing_stationery,Printing & Stationery,130,120486.25,120486.25,-0.0,-0.0,tie,,,120486.25
ZATL,2026-03,SCI,EXPENSES,Operating expenses,premises,Premises,140,234534.11,234534.11,-0.0,-0.0,tie,,,234534.11
ZATL,2026-03,SCI,EXPENSES,Operating expenses,advertising_pr,Advertising & PR,150,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-03,SCI,EXPENSES,Operating expenses,insurance,Insurance,160,104120.86,104120.86,0.0,0.0,tie,,,104120.86
ZATL,2026-03,SCI,EXPENSES,Operating expenses,professional_fees,Professional Fees,170,123718.07,123718.06,0.01,0.0,tie,,,123718.06
ZATL,2026-03,SCI,EXPENSES,Operating expenses,depreciation,Depreciation,180,33694.67,33694.67,0.0,0.0,tie,,,33694.67
ZATL,2026-03,SCI,EXPENSES,Operating expenses,motor_vehicle_expenses,Motor Vehicle Expenses,190,19188.92,19188.92,0.0,0.0,tie,,,19188.92
ZATL,2026-03,SCI,EXPENSES,Operating expenses,general_expenses,General Expenses,200,195017.93,195017.93,-0.0,-0.0,tie,,,195017.93
ZATL,2026-03,SCI,EXPENSES,Operating expenses,management_expense,Management Expense,210,334977.76,334977.76,-0.0,-0.0,tie,,,334977.76
ZATL,2026-03,SCI,EXPENSES,Finance costs,finance_costs,Finance cost,220,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-03,SCI,EXPENSES,Taxation,taxation,Taxation,230,670472.04,670472.04,-0.0,-0.0,tie,,,670472.04
ZATL,2026-03,SFP,ASSETS,Non-Current Assets,ppe,"Property, Plant and Equipment",240,313674.33,313674.33,-0.0,-0.0,tie,,,313674.33
ZATL,2026-03,SFP,ASSETS,Non-Current Assets,computer_software,Intangible - computer software,250,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-03,SFP,ASSETS,Non-Current Assets,goodwill,Intangible - goodwill,260,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-03,SFP,ASSETS,Non-Current Assets,investment_in_associate,Investment in associate,270,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-03,SFP,ASSETS,Non-Current Assets,investment_unquoted_equity,Investment in unquoted equity securities,280,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-03,SFP,ASSETS,Non-Current Assets,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,290,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-03,SFP,ASSETS,Non-Current Assets,deferred_tax,Deferred tax,310,1177856.16,1177856.16,0.0,0.0,tie,,,1177856.16
ZATL,2026-03,SFP,ASSETS,Current Assets,trade_receivables,Trade Receivables (Debtors),320,3895378.17,3895378.17,0.0,0.0,tie,,,3895378.17
ZATL,2026-03,SFP,ASSETS,Current Assets,premium_receivables,Premium Receivables,330,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-03,SFP,ASSETS,Current Assets,other_receivables,Other Receivables,340,-1354072.19,-1354072.19,0.0,-0.0,tie,,,-1354072.19
ZATL,2026-03,SFP,ASSETS,Current Assets,due_from_to_related_parties,Due from/to related parties,350,2697185.7,2697185.7,-0.0,-0.0,tie,,,2697185.7
ZATL,2026-03,SFP,ASSETS,Current Assets,office_cash,Cash - Office Cash,360,2059120.81,2059120.8,0.01,0.0,tie,,,2059120.8
ZATL,2026-03,SFP,ASSETS,Current Assets,deposits,Cash - Deposits,380,502765.21,502765.21,-0.0,-0.0,tie,,,502765.21
ZATL,2026-03,SFP,ASSETS,Current Assets,placements,Cash - Placements,390,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-03,SFP,ASSETS,Current Assets,tax_recoverable,Tax recoverable,400,1980098.56,1980098.56,-0.0,-0.0,tie,,,1980098.56
ZATL,2026-03,SFP,EQUITY AND LIABILITIES,Equity,share_capital,Share capital,420,5047476.12,5047476.12,0.0,0.0,tie,,,-5047476.12
ZATL,2026-03,SFP,EQUITY AND LIABILITIES,Equity,translation_reserve,Translation reserve,430,10035480.15,10025714.62,9765.53,0.1,DIFFERENCE,rounding / FX,,-10025714.62
ZATL,2026-03,SFP,EQUITY AND LIABILITIES,Equity,proposed_dividend,Proposed dividend,440,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-03,SFP,EQUITY AND LIABILITIES,Equity,retained_earnings,Retained earnings,450,-4420719.22,-4420719.22,-0.0,0.0,tie,,,4420719.22
ZATL,2026-03,SFP,EQUITY AND LIABILITIES,Equity,net_profit,Net Profit (derived),460,1564434.76,1564434.76,-0.0,-0.0,tie,,,-1564434.76
ZATL,2026-03,SFP,EQUITY AND LIABILITIES,Equity,non_controlling_interests,Non-controlling interests,470,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-03,SFP,EQUITY AND LIABILITIES,Current Liabilities,trade_and_other_payables,Trade and other payables,480,-944899.54,-944899.54,0.0,-0.0,tie,,,944899.54
ZATL,2026-03,SFP,EQUITY AND LIABILITIES,Current Liabilities,premium_payable,Premium payable,500,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-03,SFP,EQUITY AND LIABILITIES,Current Liabilities,borrowings,Borrowings,510,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-04,SCI,INCOME,Revenue,actuarial_fees,Actuarial Fees,10,7492708.42,7492708.42,-0.0,-0.0,tie,,,-7492708.42
ZATL,2026-04,SCI,INCOME,Revenue,insurance_commissions,Insurance Commissions,40,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-04,SCI,INCOME,Revenue,saas_income,SAAS (Software as a Service),50,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-04,SCI,INCOME,Other income,other_income,Other Income,70,9732.21,9732.21,0.0,0.0,tie,,,-9732.21
ZATL,2026-04,SCI,EXPENSES,Operating expenses,personnel_costs,Personnel Costs,80,1743155.04,1743155.04,0.0,0.0,tie,,,1743155.04
ZATL,2026-04,SCI,EXPENSES,Operating expenses,travelling,Travelling,90,230362.19,230362.19,0.0,0.0,tie,,,230362.19
ZATL,2026-04,SCI,EXPENSES,Operating expenses,entertainment,Entertainment,100,12642.9,12642.9,0.0,0.0,tie,,,12642.9
ZATL,2026-04,SCI,EXPENSES,Operating expenses,it_costs,IT Costs,110,2754.8,2754.8,-0.0,-0.0,tie,,,2754.8
ZATL,2026-04,SCI,EXPENSES,Operating expenses,communications,Communications,120,69372.57,69372.57,0.0,0.0,tie,,,69372.57
ZATL,2026-04,SCI,EXPENSES,Operating expenses,printing_stationery,Printing & Stationery,130,125373.33,125373.33,0.0,0.0,tie,,,125373.33
ZATL,2026-04,SCI,EXPENSES,Operating expenses,premises,Premises,140,300765.3,300765.3,0.0,0.0,tie,,,300765.3
ZATL,2026-04,SCI,EXPENSES,Operating expenses,advertising_pr,Advertising & PR,150,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-04,SCI,EXPENSES,Operating expenses,insurance,Insurance,160,138591.44,138591.44,-0.0,-0.0,tie,,,138591.44
ZATL,2026-04,SCI,EXPENSES,Operating expenses,professional_fees,Professional Fees,170,164215.27,164215.27,0.0,0.0,tie,,,164215.27
ZATL,2026-04,SCI,EXPENSES,Operating expenses,depreciation,Depreciation,180,44724.1,44724.1,0.0,0.0,tie,,,44724.1
ZATL,2026-04,SCI,EXPENSES,Operating expenses,motor_vehicle_expenses,Motor Vehicle Expenses,190,28151.19,28151.19,-0.0,-0.0,tie,,,28151.19
ZATL,2026-04,SCI,EXPENSES,Operating expenses,general_expenses,General Expenses,200,751261.13,751261.13,-0.0,-0.0,tie,,,751261.13
ZATL,2026-04,SCI,EXPENSES,Operating expenses,management_expense,Management Expense,210,447442.59,447442.59,-0.0,-0.0,tie,,,447442.59
ZATL,2026-04,SCI,EXPENSES,Finance costs,finance_costs,Finance cost,220,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-04,SCI,EXPENSES,Taxation,taxation,Taxation,230,1033088.63,1033088.63,0.0,0.0,tie,,,1033088.63
ZATL,2026-04,SFP,ASSETS,Non-Current Assets,ppe,"Property, Plant and Equipment",240,298351.87,302491.9,-4140.03,-1.37,DIFFERENCE,classification,,302491.9
ZATL,2026-04,SFP,ASSETS,Non-Current Assets,computer_software,Intangible - computer software,250,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-04,SFP,ASSETS,Non-Current Assets,goodwill,Intangible - goodwill,260,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-04,SFP,ASSETS,Non-Current Assets,investment_in_associate,Investment in associate,270,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-04,SFP,ASSETS,Non-Current Assets,investment_unquoted_equity,Investment in unquoted equity securities,280,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-04,SFP,ASSETS,Non-Current Assets,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,290,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-04,SFP,ASSETS,Non-Current Assets,deferred_tax,Deferred tax,310,1393269.78,1412603.24,-19333.46,-1.37,DIFFERENCE,classification,,1412603.24
ZATL,2026-04,SFP,ASSETS,Current Assets,trade_receivables,Trade Receivables (Debtors),320,3851584.01,3905029.83,-53445.82,-1.37,DIFFERENCE,classification,,3905029.83
ZATL,2026-04,SFP,ASSETS,Current Assets,premium_receivables,Premium Receivables,330,0.0,0.0,0.0,,tie,,,0.0
ZATL,2026-04,SFP,ASSETS,Current Assets,other_receivables,Other Receivables,340,-1366675.17,-1385639.59,18964.42,-1.37,DIFFERENCE,classification,,-1385639.59
ZATL,2026-04,SFP,ASSETS,Current Assets,due_from_to_related_parties,Due from/to related parties,350,2547844.26,2583198.97,-35354.71,-1.37,DIFFERENCE,classification,,2583198.97
ZATL,2026-04,SFP,ASSETS,Current Assets,office_cash,Cash - Office Cash,360,3182479.61,3226640.71,-44161.1,-1.37,DIFFERENCE,classification,,3226640.71
