period,period_end,entity,statement,section_group,line_label,row_type,statement_line_code,amount_client_basis,amount_presentation,source_tab,source_row,source_file
2026-04,2026-04-30,RWANDA,SCI,Personnel Costs,Other Staff Benefits,detail,personnel_costs,67864.92,67864.92,SCI Detailed,28,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZHL,SCI,Personnel Costs,Other Staff Benefits,detail,personnel_costs,0.0,0.0,SCI Detailed,28,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZATL,SCI,Personnel Costs,Other Staff Benefits,detail,personnel_costs,0.0,0.0,SCI Detailed,28,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,DRC,SCI,Personnel Costs,Other Staff Benefits,detail,personnel_costs,0.0,0.0,SCI Detailed,28,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,C&P,SCI,Personnel Costs,Other Staff Benefits,detail,personnel_costs,0.0,0.0,SCI Detailed,28,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZAAC,SCI,Personnel Costs,Training EXTERNAL,detail,personnel_costs,2707823.42,2707823.42,SCI Detailed,29,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZAMRE,SCI,Personnel Costs,Training EXTERNAL,detail,personnel_costs,113619.2,113619.2,SCI Detailed,29,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZARIB,SCI,Personnel Costs,Training EXTERNAL,detail,personnel_costs,1567079.07,1567079.07,SCI Detailed,29,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,MALAWI,SCI,Personnel Costs,Training EXTERNAL,detail,personnel_costs,0.0,0.0,SCI Detailed,29,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,MENA,SCI,Personnel Costs,Training EXTERNAL,detail,personnel_costs,0.0,0.0,SCI Detailed,29,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,NIGERIA,SCI,Personnel Costs,Training EXTERNAL,detail,personnel_costs,260534.91,260534.91,SCI Detailed,29,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,RWANDA,SCI,Personnel Costs,Training EXTERNAL,detail,personnel_costs,131455.42,131455.42,SCI Detailed,29,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZHL,SCI,Personnel Costs,Training EXTERNAL,detail,personnel_costs,0.0,0.0,SCI Detailed,29,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZATL,SCI,Personnel Costs,Training EXTERNAL,detail,personnel_costs,0.0,0.0,SCI Detailed,29,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,DRC,SCI,Personnel Costs,Training EXTERNAL,detail,personnel_costs,343470.34,343470.34,SCI Detailed,29,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZAAC,SCI,Personnel Costs,Commission Leads,detail,personnel_costs,306919.38,306919.38,SCI Detailed,30,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZAMRE,SCI,Personnel Costs,Commission Leads,detail,personnel_costs,0.0,0.0,SCI Detailed,30,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZARIB,SCI,Personnel Costs,Commission Leads,detail,personnel_costs,2313362.64,2313362.64,SCI Detailed,30,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,MALAWI,SCI,Personnel Costs,Commission Leads,detail,personnel_costs,0.0,0.0,SCI Detailed,30,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,MENA,SCI,Personnel Costs,Commission Leads,detail,personnel_costs,0.0,0.0,SCI Detailed,30,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,NIGERIA,SCI,Personnel Costs,Commission Leads,detail,personnel_costs,0.0,0.0,SCI Detailed,30,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,RWANDA,SCI,Personnel Costs,Commission Leads,detail,personnel_costs,0.0,0.0,SCI Detailed,30,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZHL,SCI,Personnel Costs,Commission Leads,detail,personnel_costs,0.0,0.0,SCI Detailed,30,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZATL,SCI,Personnel Costs,Commission Leads,detail,personnel_costs,0.0,0.0,SCI Detailed,30,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,DRC,SCI,Personnel Costs,Commission Leads,detail,personnel_costs,0.0,0.0,SCI Detailed,30,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZAAC,SCI,Personnel Costs,Training Internal,detail,personnel_costs,320820.0,320820.0,SCI Detailed,32,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZAMRE,SCI,Personnel Costs,Training Internal,detail,personnel_costs,2227.2,2227.2,SCI Detailed,32,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZARIB,SCI,Personnel Costs,Training Internal,detail,personnel_costs,312116.8,312116.8,SCI Detailed,32,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,MALAWI,SCI,Personnel Costs,Training Internal,detail,personnel_costs,0.0,0.0,SCI Detailed,32,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,MENA,SCI,Personnel Costs,Training Internal,detail,personnel_costs,0.0,0.0,SCI Detailed,32,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,NIGERIA,SCI,Personnel Costs,Training Internal,detail,personnel_costs,0.0,0.0,SCI Detailed,32,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,RWANDA,SCI,Personnel Costs,Training Internal,detail,personnel_costs,0.0,0.0,SCI Detailed,32,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZHL,SCI,Personnel Costs,Training Internal,detail,personnel_costs,0.0,0.0,SCI Detailed,32,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZATL,SCI,Personnel Costs,Training Internal,detail,personnel_costs,0.0,0.0,SCI Detailed,32,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,DRC,SCI,Personnel Costs,Training Internal,detail,personnel_costs,0.0,0.0,SCI Detailed,32,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZAAC,SCI,Personnel Costs,(group_subtotal),group_subtotal,,253105133.21,253105133.21,SCI Detailed,33,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZAMRE,SCI,Personnel Costs,(group_subtotal),group_subtotal,,11309635.01,11309635.01,SCI Detailed,33,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZARIB,SCI,Personnel Costs,(group_subtotal),group_subtotal,,184785371.85,184785371.85,SCI Detailed,33,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,MALAWI,SCI,Personnel Costs,(group_subtotal),group_subtotal,,14795796.99,14795796.99,SCI Detailed,33,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,MENA,SCI,Personnel Costs,(group_subtotal),group_subtotal,,21401825.32,21401825.32,SCI Detailed,33,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,NIGERIA,SCI,Personnel Costs,(group_subtotal),group_subtotal,,8558953.83,8558953.83,SCI Detailed,33,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,RWANDA,SCI,Personnel Costs,(group_subtotal),group_subtotal,,12613409.75,12613409.75,SCI Detailed,33,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZHL,SCI,Personnel Costs,(group_subtotal),group_subtotal,,0.0,0.0,SCI Detailed,33,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZATL,SCI,Personnel Costs,(group_subtotal),group_subtotal,,1743155.04,1743155.04,SCI Detailed,33,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,DRC,SCI,Personnel Costs,(group_subtotal),group_subtotal,,7624466.57,7624466.57,SCI Detailed,33,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZAAC,SCI,Travelling,Trav. Air Fares,detail,travelling,3019172.6,3019172.6,SCI Detailed,35,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZAMRE,SCI,Travelling,Trav. Air Fares,detail,travelling,699678.0,699678.0,SCI Detailed,35,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZARIB,SCI,Travelling,Trav. Air Fares,detail,travelling,1223663.0,1223663.0,SCI Detailed,35,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,MALAWI,SCI,Travelling,Trav. Air Fares,detail,travelling,487370.74,487370.74,SCI Detailed,35,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,MENA,SCI,Travelling,Trav. Air Fares,detail,travelling,0.0,0.0,SCI Detailed,35,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,NIGERIA,SCI,Travelling,Trav. Air Fares,detail,travelling,298771.79,298771.79,SCI Detailed,35,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,RWANDA,SCI,Travelling,Trav. Air Fares,detail,travelling,1713498.0,1713498.0,SCI Detailed,35,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZHL,SCI,Travelling,Trav. Air Fares,detail,travelling,0.0,0.0,SCI Detailed,35,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZATL,SCI,Travelling,Trav. Air Fares,detail,travelling,23124.19,23124.19,SCI Detailed,35,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,DRC,SCI,Travelling,Trav. Air Fares,detail,travelling,224572.39,224572.39,SCI Detailed,35,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,C&P,SCI,Travelling,Trav. Air Fares,detail,travelling,0.0,0.0,SCI Detailed,35,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZAAC,SCI,Travelling,Trav. Accom.,detail,travelling,5770405.04,5770405.04,SCI Detailed,36,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZAMRE,SCI,Travelling,Trav. Accom.,detail,travelling,0.0,0.0,SCI Detailed,36,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZARIB,SCI,Travelling,Trav. Accom.,detail,travelling,2497993.22,2497993.22,SCI Detailed,36,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,MALAWI,SCI,Travelling,Trav. Accom.,detail,travelling,0.0,0.0,SCI Detailed,36,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,MENA,SCI,Travelling,Trav. Accom.,detail,travelling,0.0,0.0,SCI Detailed,36,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,NIGERIA,SCI,Travelling,Trav. Accom.,detail,travelling,0.0,0.0,SCI Detailed,36,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,RWANDA,SCI,Travelling,Trav. Accom.,detail,travelling,0.0,0.0,SCI Detailed,36,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZHL,SCI,Travelling,Trav. Accom.,detail,travelling,0.0,0.0,SCI Detailed,36,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZATL,SCI,Travelling,Trav. Accom.,detail,travelling,207238.0,207238.0,SCI Detailed,36,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,DRC,SCI,Travelling,Trav. Accom.,detail,travelling,1684874.7,1684874.7,SCI Detailed,36,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,C&P,SCI,Travelling,Trav. Accom.,detail,travelling,0.0,0.0,SCI Detailed,36,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZAAC,SCI,Travelling,Trav. Sundry exp.,detail,travelling,70613.43,70613.43,SCI Detailed,37,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZAMRE,SCI,Travelling,Trav. Sundry exp.,detail,travelling,0.0,0.0,SCI Detailed,37,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZARIB,SCI,Travelling,Trav. Sundry exp.,detail,travelling,0.0,0.0,SCI Detailed,37,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,MALAWI,SCI,Travelling,Trav. Sundry exp.,detail,travelling,565949.55,565949.55,SCI Detailed,37,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,MENA,SCI,Travelling,Trav. Sundry exp.,detail,travelling,1641879.4,1641879.4,SCI Detailed,37,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,NIGERIA,SCI,Travelling,Trav. Sundry exp.,detail,travelling,505780.34,505780.34,SCI Detailed,37,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,RWANDA,SCI,Travelling,Trav. Sundry exp.,detail,travelling,0.0,0.0,SCI Detailed,37,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZHL,SCI,Travelling,Trav. Sundry exp.,detail,travelling,0.0,0.0,SCI Detailed,37,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZATL,SCI,Travelling,Trav. Sundry exp.,detail,travelling,0.0,0.0,SCI Detailed,37,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,DRC,SCI,Travelling,Trav. Sundry exp.,detail,travelling,0.0,0.0,SCI Detailed,37,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,C&P,SCI,Travelling,Trav. Sundry exp.,detail,travelling,0.0,0.0,SCI Detailed,37,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZAAC,SCI,Travelling,(group_subtotal),group_subtotal,,8860191.07,8860191.07,SCI Detailed,39,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZAMRE,SCI,Travelling,(group_subtotal),group_subtotal,,699678.0,699678.0,SCI Detailed,39,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZARIB,SCI,Travelling,(group_subtotal),group_subtotal,,3721656.22,3721656.22,SCI Detailed,39,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,MALAWI,SCI,Travelling,(group_subtotal),group_subtotal,,1053320.29,1053320.29,SCI Detailed,39,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,MENA,SCI,Travelling,(group_subtotal),group_subtotal,,1641879.4,1641879.4,SCI Detailed,39,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,NIGERIA,SCI,Travelling,(group_subtotal),group_subtotal,,804552.13,804552.13,SCI Detailed,39,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,RWANDA,SCI,Travelling,(group_subtotal),group_subtotal,,1713498.0,1713498.0,SCI Detailed,39,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZHL,SCI,Travelling,(group_subtotal),group_subtotal,,0.0,0.0,SCI Detailed,39,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZATL,SCI,Travelling,(group_subtotal),group_subtotal,,230362.19,230362.19,SCI Detailed,39,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,DRC,SCI,Travelling,(group_subtotal),group_subtotal,,1909447.09,1909447.09,SCI Detailed,39,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZAAC,SCI,Entertainment,Entertainment-(IN TOWN),detail,entertainment,4296501.31,4296501.31,SCI Detailed,41,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZAMRE,SCI,Entertainment,Entertainment-(IN TOWN),detail,entertainment,231397.0,231397.0,SCI Detailed,41,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZARIB,SCI,Entertainment,Entertainment-(IN TOWN),detail,entertainment,3955859.71,3955859.71,SCI Detailed,41,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,MALAWI,SCI,Entertainment,Entertainment-(IN TOWN),detail,entertainment,0.0,0.0,SCI Detailed,41,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,MENA,SCI,Entertainment,Entertainment-(IN TOWN),detail,entertainment,0.0,0.0,SCI Detailed,41,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,NIGERIA,SCI,Entertainment,Entertainment-(IN TOWN),detail,entertainment,0.0,0.0,SCI Detailed,41,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,RWANDA,SCI,Entertainment,Entertainment-(IN TOWN),detail,entertainment,236483.79,236483.79,SCI Detailed,41,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZHL,SCI,Entertainment,Entertainment-(IN TOWN),detail,entertainment,11699.99,11699.99,SCI Detailed,41,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZATL,SCI,Entertainment,Entertainment-(IN TOWN),detail,entertainment,12642.9,12642.9,SCI Detailed,41,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,DRC,SCI,Entertainment,Entertainment-(IN TOWN),detail,entertainment,274392.03,274392.03,SCI Detailed,41,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,C&P,SCI,Entertainment,Entertainment-(IN TOWN),detail,entertainment,0.0,0.0,SCI Detailed,41,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZAAC,SCI,Entertainment,Entertainment-(OUT OF TOWN),detail,entertainment,30000.0,30000.0,SCI Detailed,42,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZAMRE,SCI,Entertainment,Entertainment-(OUT OF TOWN),detail,entertainment,21336.8,21336.8,SCI Detailed,42,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZARIB,SCI,Entertainment,Entertainment-(OUT OF TOWN),detail,entertainment,479000.0,479000.0,SCI Detailed,42,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,MALAWI,SCI,Entertainment,Entertainment-(OUT OF TOWN),detail,entertainment,0.0,0.0,SCI Detailed,42,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,MENA,SCI,Entertainment,Entertainment-(OUT OF TOWN),detail,entertainment,0.0,0.0,SCI Detailed,42,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,NIGERIA,SCI,Entertainment,Entertainment-(OUT OF TOWN),detail,entertainment,0.0,0.0,SCI Detailed,42,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,RWANDA,SCI,Entertainment,Entertainment-(OUT OF TOWN),detail,entertainment,0.0,0.0,SCI Detailed,42,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZHL,SCI,Entertainment,Entertainment-(OUT OF TOWN),detail,entertainment,0.0,0.0,SCI Detailed,42,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZATL,SCI,Entertainment,Entertainment-(OUT OF TOWN),detail,entertainment,0.0,0.0,SCI Detailed,42,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,DRC,SCI,Entertainment,Entertainment-(OUT OF TOWN),detail,entertainment,0.0,0.0,SCI Detailed,42,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,C&P,SCI,Entertainment,Entertainment-(OUT OF TOWN),detail,entertainment,0.0,0.0,SCI Detailed,42,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZAAC,SCI,Entertainment,CLIENT GIFTS AND REWARDS,detail,entertainment,70000.0,70000.0,SCI Detailed,43,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZAMRE,SCI,Entertainment,CLIENT GIFTS AND REWARDS,detail,entertainment,0.0,0.0,SCI Detailed,43,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZARIB,SCI,Entertainment,CLIENT GIFTS AND REWARDS,detail,entertainment,2081849.91,2081849.91,SCI Detailed,43,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,MALAWI,SCI,Entertainment,CLIENT GIFTS AND REWARDS,detail,entertainment,0.0,0.0,SCI Detailed,43,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,MENA,SCI,Entertainment,CLIENT GIFTS AND REWARDS,detail,entertainment,0.0,0.0,SCI Detailed,43,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,NIGERIA,SCI,Entertainment,CLIENT GIFTS AND REWARDS,detail,entertainment,0.0,0.0,SCI Detailed,43,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,RWANDA,SCI,Entertainment,CLIENT GIFTS AND REWARDS,detail,entertainment,0.0,0.0,SCI Detailed,43,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZHL,SCI,Entertainment,CLIENT GIFTS AND REWARDS,detail,entertainment,0.0,0.0,SCI Detailed,43,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZATL,SCI,Entertainment,CLIENT GIFTS AND REWARDS,detail,entertainment,0.0,0.0,SCI Detailed,43,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,DRC,SCI,Entertainment,CLIENT GIFTS AND REWARDS,detail,entertainment,0.0,0.0,SCI Detailed,43,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,C&P,SCI,Entertainment,CLIENT GIFTS AND REWARDS,detail,entertainment,0.0,0.0,SCI Detailed,43,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZAAC,SCI,Entertainment,Christmas Party,detail,entertainment,14000.0,14000.0,SCI Detailed,46,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZAMRE,SCI,Entertainment,Christmas Party,detail,entertainment,0.0,0.0,SCI Detailed,46,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZARIB,SCI,Entertainment,Christmas Party,detail,entertainment,0.0,0.0,SCI Detailed,46,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,MALAWI,SCI,Entertainment,Christmas Party,detail,entertainment,0.0,0.0,SCI Detailed,46,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,MENA,SCI,Entertainment,Christmas Party,detail,entertainment,0.0,0.0,SCI Detailed,46,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,NIGERIA,SCI,Entertainment,Christmas Party,detail,entertainment,40403.97,40403.97,SCI Detailed,46,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,RWANDA,SCI,Entertainment,Christmas Party,detail,entertainment,0.0,0.0,SCI Detailed,46,April 2026 Consolidated Accounts.xlsx
2026-04,2026-04-30,ZHL,SCI,Entertainment,Christmas Party,detail,entertainment,0.0,0.0,SCI Detailed,46,April 2026 Consolidated Accounts.xlsx
